player_name,player_id,league,season,team_id,role_group,minutes,age,xg_p90,non_penalty_xg_p90,goals_p90,shots_p90,shots_on_target_p90,big_chances_p90,xa_p90,assists_p90,key_passes_p90,chances_created_p90,touches_in_box_p90,penalty_area_entries_p90,progressive_passes_p90,dribbles_p90,crosses_completed_p90,tackles_won_p90,interceptions_p90,blocks_p90,clearances_p90,headers_won_p90,aerial_duels_won_p90,pressures_p90,successful_pressures_p90,possession_won_p90,possession_lost_p90,saves_p90,save_pct,xg_prevented_p90,corners,crossing,dribbling,finishing,first_touch,free_kick_taking,heading,long_shots,long_throws,marking,passing,penalty_taking,tackling,technique,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off_the_ball,positioning,teamwork,vision,work_rate,acceleration,agility,balance,jumping_reach,natural_fitness,pace,stamina,strength,aerial_reach,command_of_area,communication,eccentricity,handling,kicking,one_on_ones,reflexes,rushing_out,punching_tendency,throwing,market_value,asking_price,wage,contract_months,owned
Club H AMC 1,ClubH-AMC-1,Example League,2025/26,Club H,AMC,2459,24,0.367,0.345,0.423,2.101,0.966,0.33,0.325,0.276,1.839,1.839,5.069,4.035,4.2,2.1,1.488,1.537,1.333,0.713,1.885,1.188,1.325,9.24,5.921,1.856,-0.03,0,0,0,18.4,19.8,20,19,17.7,17.7,16.4,17,17.7,16.4,20,18,15.3,20,17,18.4,18.4,19,17.3,18,17.3,19.5,17,20,17.7,17.3,20,18,20,20,18.4,17.3,17,20,18.4,17.3,18.4,17,17.3,18.4,17.3,18.4,17.7,17.3,17.7,18.4,17.3,12920350,15246013,32827,36,False
Club H AMC 2,ClubH-AMC-2,Example League,2025/26,Club H,AMC,839,27,0.364,0.342,0.416,2.091,0.962,0.327,0.319,0.271,1.821,1.821,5.045,4.018,4.2,2.1,1.458,1.502,1.303,0.696,1.835,1.158,1.292,9.1,5.777,1.816,-0.03,0,0,0,17.9,19.3,20,18.5,17.2,17.2,15.9,16.5,17.2,15.9,20,17.5,14.8,20,16.5,17.9,17.9,18.5,16.8,17.5,16.8,19,16.5,20,17.2,16.8,19.7,17.5,20,20,17.9,16.8,16.5,20,17.9,16.8,17.9,16.5,16.8,17.9,16.8,17.9,17.2,16.8,17.2,17.9,16.8,9733600,11485648,29811,12,False
Club H AMR 1,ClubH-AMR-1,Example League,2025/26,Club H,AMR,2476,25,0.372,0.35,0.434,2.116,0.973,0.335,0.326,0.277,1.843,1.843,5.103,4.06,4.2,2.1,1.5,1.58,1.369,0.735,1.95,1.23,1.37,9.436,6.115,1.906,-0.03,0,0,0,19,20,20,19.7,18.3,18.3,17,17.6,18.3,17,20,18.7,16,20,17.6,19,19,19.7,18,18.7,18,20,17.6,20,18.3,18,20,18.7,20,20,19,18,17.6,20,19,18,19,17.6,18,19,18,19,18.3,18,18.3,19,18,14521787,15683530,34835,12,False
Club H AMR 2,ClubH-AMR-2,Example League,2025/26,Club H,AMR,850,28,0.368,0.346,0.426,2.105,0.968,0.332,0.326,0.277,1.843,1.843,5.079,4.042,4.2,2.1,1.5,1.551,1.345,0.72,1.905,1.2,1.338,9.296,5.979,1.872,-0.03,0,0,0,18.6,20,20,19.2,17.9,17.9,16.6,17.2,17.9,16.6,20,18.2,15.5,20,17.2,18.6,18.6,19.2,17.5,18.2,17.5,19.7,17.2,20,17.9,17.5,20,18.2,20,20,18.6,17.5,17.2,20,18.6,17.5,18.6,17.2,17.5,18.6,17.5,18.6,17.9,17.5,17.9,18.6,17.5,11385287,12296110,31824,18,False
Club H ST 1,ClubH-ST-1,Example League,2025/26,Club H,ST,2493,26,0.54,0.508,0.604,3.128,1.439,0.486,0.14,0.119,0.919,0.919,7.32,4.5,0.6,1.305,0.1,1.482,1.294,0.686,1.895,1.254,1.396,9.268,6.117,1.794,0.089,0,0,0,18.5,17.4,18.1,20,20,17.8,19.5,18.8,17.8,15.5,18.5,18.1,14.4,18.1,18.8,20,18.5,20,17.4,18.1,17.4,18.8,18.8,20,14.8,17.4,17.8,18.1,20,18.5,18.5,18.4,18.8,20,18.5,18.4,18.5,18.8,17.4,18.5,17.4,18.5,17.8,17.4,17.8,18.5,17.4,16111248,17802929,34343,18,False
Club H ST 2,ClubH-ST-2,Example League,2025/26,Club H,ST,861,29,0.54,0.508,0.604,3.128,1.439,0.486,0.134,0.114,0.901,0.901,7.32,4.5,0.6,1.28,0.1,1.456,1.279,0.673,1.845,1.224,1.364,9.128,6.024,1.764,0.124,0,0,0,18,16.9,17.6,20,20,17.3,19,18.3,17.3,15,18,17.6,13.9,17.6,18.3,20,18,20,16.9,17.6,16.9,18.3,18.3,20,14.3,16.9,17.3,17.6,20,18,18,17.9,18.3,20,18,17.9,18,18.3,16.9,18,16.9,18,17.3,16.9,17.3,18,16.9,12768013,14108654,31314,24,False
Club I GK 1,ClubI-GK-1,Example League,2025/26,Club I,GK,2305,30,0,0,0.014,0,0,0,0.005,0.004,0.02,0.02,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,2.513,84,0.488,14.2,14.9,13.8,13.8,13.5,13.5,14.2,14.5,13.5,14.2,14.2,13.8,14.9,13.8,14.5,20,14.2,13.8,20,19.8,14.9,14.5,14.5,14.2,13.5,14.9,13.5,13.8,14.2,14.2,14.2,14.9,14.5,13.8,14.2,14.9,20,20,20,17.2,20,20,19.5,20,19.5,17.2,20,8964394,10353875,31122,30,False
Club I GK 2,ClubI-GK-2,Example League,2025/26,Club I,GK,734,21,0,0,0.01,0,0,0,0.005,0.004,0.02,0.02,0,0,2.076,0,0,0,0,0,0,0,0,0,0,0,0,2.568,84,0.475,13.7,14.4,13.3,13.3,13,13,13.7,14,13,13.7,13.7,13.3,14.4,13.3,14,19.7,13.7,13.3,20,19.3,14.4,14,14,13.7,13,14.4,13,13.3,13.7,13.7,13.7,14.4,14,13.3,13.7,14.4,19.7,20,20,16.7,20,19.7,19,20,19,16.7,20,8236562,9513229,28311,36,False
Club I DC 1,ClubI-DC-1,Example League,2025/26,Club I,DC,2322,31,0.035,0.033,0.07,0.3,0.129,0.032,0.048,0.041,0.15,0.15,0.25,0.2,3.612,0.05,0.03,2.25,2.05,1.52,3.4,2.45,2.5,8.012,5.288,2.1,0.176,0,0,0,18.2,17.2,14.9,14.9,17.5,17.5,20,18.6,17.5,20,19.2,17.9,20,17.9,18.6,20,20,17.9,20,18.9,17.2,15.6,18.6,18.2,20,17.2,17.5,17.9,18.2,18.2,18.2,20,18.6,18.9,18.2,20,18.2,18.6,17.2,18.2,17.2,18.2,17.5,17.2,17.5,18.2,17.2,12678750,14960925,33307,36,False
Club I DC 2,ClubI-DC-2,Example League,2025/26,Club I,DC,745,22,0.034,0.032,0.066,0.3,0.127,0.031,0.047,0.04,0.15,0.15,0.25,0.2,3.557,0.05,0.03,2.245,2.05,1.517,3.385,2.432,2.481,7.872,5.196,2.094,0.211,0,0,0,17.7,16.7,14.4,14.4,17,17,20,18.1,17,20,18.7,17.4,19.7,17.4,18.1,20,20,17.4,19.7,18.4,16.7,15.1,18.1,17.7,20,16.7,17,17.4,17.7,17.7,17.7,19.7,18.1,18.4,17.7,19.7,17.7,18.1,16.7,17.7,16.7,17.7,17,16.7,17,17.7,16.7,11361400,13406452,30447,12,False
Club I DL 1,ClubI-DL-1,Example League,2025/26,Club I,DL,2339,20,0.015,0.014,0.06,0.35,0.16,0.014,0.149,0.126,0.946,0.946,0.6,1.1,4.85,1.094,2.028,1.673,1.405,0.782,1.945,1.164,1.299,8.544,5.537,2.012,0.054,0,0,0,18,19.1,18.6,17.6,17.3,17.3,18,18.3,17.3,18,19,17.6,19.1,17.6,18.3,19,18,17.6,16.9,17.6,16.9,18.3,18.3,18,19.5,16.9,17.3,19.8,20,18,18,16.9,18.3,19.8,20,16.9,18,18.3,16.9,18,16.9,18,17.3,16.9,17.3,18,16.9,13762188,14863163,32772,12,False
Club I DL 2,ClubI-DL-2,Example League,2025/26,Club I,DL,756,23,0.015,0.014,0.056,0.35,0.158,0.014,0.143,0.121,0.928,0.928,0.6,1.1,4.775,1.074,1.988,1.638,1.375,0.764,1.895,1.134,1.266,8.404,5.395,1.972,0.089,0,0,0,17.5,18.6,18.1,17.1,16.8,16.8,17.5,17.8,16.8,17.5,18.5,17.1,18.6,17.1,17.8,18.5,17.5,17.1,16.4,17.1,16.4,17.8,17.8,17.5,19,16.4,16.8,19.3,19.7,17.5,17.5,16.4,17.8,19.3,19.7,16.4,17.5,17.8,16.4,17.5,16.4,17.5,16.8,16.4,16.8,17.5,16.4,10588088,11435135,29757,18,False
Club I DR 1,ClubI-DR-1,Example League,2025/26,Club I,DR,2356,21,0.015,0.014,0.058,0.35,0.159,0.014,0.146,0.124,0.939,0.939,0.6,1.1,4.82,1.086,2.012,1.657,1.39,0.774,1.925,1.152,1.285,8.488,5.48,1.994,0.068,0,0,0,17.8,18.9,18.4,17.4,17,17,17.8,18.1,17,17.8,18.8,17.4,18.9,17.4,18.1,18.8,17.8,17.4,16.7,17.4,16.7,18.1,18.1,17.8,19.2,16.7,17,19.6,20,17.8,17.8,16.7,18.1,19.6,20,16.7,17.8,18.1,16.7,17.8,16.7,17.8,17,16.7,17,17.8,16.7,12940000,14298700,32078,18,False
Club I DR 2,ClubI-DR-2,Example League,2025/26,Club I,DR,767,24,0.015,0.014,0.054,0.35,0.157,0.014,0.14,0.119,0.921,0.921,0.6,1.1,4.745,1.066,1.972,1.624,1.363,0.757,1.875,1.122,1.253,8.348,5.339,1.956,0.103,0,0,0,17.3,18.4,17.9,16.9,16.6,16.6,17.3,17.6,16.6,17.3,18.3,16.9,18.4,16.9,17.6,18.3,17.3,16.9,16.2,16.9,16.2,17.6,17.6,17.3,18.8,16.2,16.6,19.1,19.5,17.3,17.3,16.2,17.6,19.1,19.5,16.2,17.3,17.6,16.2,17.3,16.2,17.3,16.6,16.2,16.6,17.3,16.2,9829150,10861211,29069,24,False
Club I DM 1,ClubI-DM-1,Example League,2025/26,Club I,DM,2373,22,0.07,0.066,0.112,0.66,0.298,0.063,0.152,0.129,1.157,1.157,0.7,0.8,6.046,0.716,0.15,2.199,1.411,0.795,2.01,1.14,1.273,8.432,5.535,2.042,0.079,0,0,0,17.5,16.5,17.2,17.2,16.8,16.8,17.5,17.9,16.8,19.7,19.7,17.2,18.7,19.4,17.9,19.7,17.5,17.2,18.7,19.4,16.5,17.9,17.9,17.5,19,18.7,19,19.4,17.5,17.5,17.5,16.5,17.9,17.2,19.7,18.7,17.5,17.9,16.5,17.5,16.5,17.5,16.8,16.5,16.8,17.5,16.5,12132188,13709372,31386,24,False
Club I DM 2,ClubI-DM-2,Example League,2025/26,Club I,DM,778,25,0.067,0.063,0.105,0.651,0.291,0.06,0.146,0.124,1.139,1.139,0.7,0.8,5.956,0.701,0.15,2.164,1.381,0.777,1.96,1.11,1.24,8.292,5.393,2.002,0.113,0,0,0,17,16,16.7,16.7,16.3,16.3,17,17.4,16.3,19.2,19.2,16.7,18.2,18.9,17.4,19.2,17,16.7,18.2,18.9,16,17.4,17.4,17,18.5,18.2,18.5,18.9,17,17,17,16,17.4,16.7,19.2,18.2,17,17.4,16,17,16,17,16.3,16,16.3,17,16,9084588,10265584,28382,30,False
Club I MC 1,ClubI-MC-1,Example League,2025/26,Club I,MC,2390,23,0.077,0.072,0.13,0.681,0.313,0.069,0.156,0.133,1.169,1.169,0.7,0.8,5.992,0.758,0.15,2.122,1.378,0.756,1.955,1.224,1.364,8.6,5.614,1.954,0.04,0,0,0,17.2,17.9,18.6,18.6,19.4,18.2,17.2,18.7,18.2,17.2,19.4,18.6,17.9,20,17.5,19.4,17.2,18.6,17.9,20,17.9,17.5,17.5,18.4,18.2,20,20,20,17.2,17.2,17.2,17.9,17.5,18.6,19.4,17.9,17.2,17.5,17.9,17.2,17.9,17.2,18.2,17.9,18.2,17.2,17.9,13638750,15752756,33387,30,False
Club I MC 2,ClubI-MC-2,Example League,2025/26,Club I,MC,789,26,0.074,0.07,0.123,0.672,0.309,0.067,0.153,0.13,1.158,1.158,0.7,0.8,5.902,0.743,0.15,2.087,1.348,0.739,1.905,1.194,1.331,8.6,5.562,1.914,0.075,0,0,0,16.7,17.4,18.1,18.1,18.9,17.7,16.7,18.2,17.7,16.7,18.9,18.1,17.4,20,17,18.9,16.7,18.1,17.4,20,17.4,17,17,17.9,17.7,19.6,19.9,20,16.7,16.7,16.7,17.4,17,18.1,18.9,17.4,16.7,17,17.4,16.7,17.4,16.7,17.7,17.4,17.7,16.7,17.4,10401400,12013617,30367,36,False
Club I AML 1,ClubI-AML-1,Example League,2025/26,Club I,AML,2407,24,0.367,0.345,0.423,2.101,0.966,0.33,0.325,0.276,1.839,1.839,5.069,4.035,4.2,2.1,1.488,1.531,1.327,0.711,1.88,1.188,1.325,9.24,5.91,1.85,-0.03,0,0,0,18.3,19.8,20,19,17.6,17.6,16.3,16.9,17.6,16.3,20,18,15.3,20,16.9,18.3,18.3,19,17.3,18,17.3,19.4,16.9,20,17.6,17.3,20,18,20,20,18.3,17.3,16.9,20,18.3,17.3,18.3,16.9,17.3,18.3,17.3,18.3,17.6,17.3,17.6,18.3,17.3,12802188,15106582,32692,36,False
Club I AML 2,ClubI-AML-2,Example League,2025/26,Club I,AML,800,27,0.364,0.342,0.416,2.091,0.962,0.327,0.318,0.271,1.819,1.819,5.045,4.018,4.2,2.1,1.458,1.496,1.297,0.693,1.83,1.158,1.292,9.1,5.766,1.81,-0.03,0,0,0,17.8,19.3,20,18.5,17.1,17.1,15.8,16.4,17.1,15.8,20,17.5,14.8,20,16.4,17.8,17.8,18.5,16.8,17.5,16.8,18.9,16.4,20,17.1,16.8,19.6,17.5,20,20,17.8,16.8,16.4,20,17.8,16.8,17.8,16.4,16.8,17.8,16.8,17.8,17.1,16.8,17.1,17.8,16.8,9628088,11361144,29677,12,False
Club I AMC 1,ClubI-AMC-1,Example League,2025/26,Club I,AMC,2424,25,0.366,0.344,0.42,2.097,0.965,0.329,0.322,0.274,1.83,1.83,5.059,4.028,4.2,2.1,1.47,1.517,1.315,0.704,1.855,1.17,1.305,9.184,5.852,1.834,-0.03,0,0,0,18.1,19.5,20,18.8,17.4,17.4,16.1,16.7,17.4,16.1,20,17.8,15.1,20,16.7,18.1,18.1,18.8,17,17.8,17,19.2,16.7,20,17.4,17,19.9,17.8,20,20,18.1,17,16.7,20,18.1,17,18.1,16.7,17,18.1,17,18.1,17.4,17,17.4,18.1,17,11980000,12938400,31998,12,False
Club I AMC 2,ClubI-AMC-2,Example League,2025/26,Club I,AMC,811,28,0.361,0.339,0.411,2.082,0.958,0.325,0.314,0.267,1.805,1.805,5.025,4.004,4.2,2.086,1.446,1.482,1.285,0.686,1.81,1.146,1.279,9.044,5.709,1.794,-0.023,0,0,0,17.6,19.1,19.8,18.3,16.9,16.9,15.6,16.2,16.9,15.6,20,17.3,14.6,19.8,16.2,17.6,17.6,18.3,16.6,17.3,16.6,18.7,16.2,20,16.9,16.6,19.4,17.3,20,20,17.6,16.6,16.2,19.8,17.6,16.6,17.6,16.2,16.6,17.6,16.6,17.6,16.9,16.6,16.9,17.6,16.6,9109150,9837882,29009,18,False
Club I AMR 1,ClubI-AMR-1,Example League,2025/26,Club I,AMR,2441,26,0.364,0.342,0.416,2.091,0.962,0.327,0.319,0.271,1.821,1.821,5.045,4.018,4.2,2.1,1.458,1.502,1.303,0.696,1.835,1.158,1.292,9.1,5.777,1.816,-0.03,0,0,0,17.9,19.3,20,18.5,17.2,17.2,15.9,16.5,17.2,15.9,20,17.5,14.8,20,16.5,17.9,17.9,18.5,16.8,17.5,16.8,19,16.5,20,17.2,16.8,19.7,17.5,20,20,17.9,16.8,16.5,20,17.9,16.8,17.9,16.5,16.8,17.9,16.8,17.9,17.2,16.8,17.2,17.9,16.8,11172188,12345268,31306,18,False
Club I AMR 2,ClubI-AMR-2,Example League,2025/26,Club I,AMR,822,29,0.355,0.334,0.403,2.065,0.95,0.32,0.308,0.262,1.785,1.785,4.986,3.976,4.188,2.065,1.428,1.467,1.273,0.678,1.785,1.128,1.26,8.96,5.634,1.776,-0.009,0,0,0,17.4,18.8,19.5,18,16.7,16.7,15.4,16,16.7,15.4,19.9,17,14.3,19.5,16,17.4,17.4,18,16.3,17,16.3,18.5,16,19.9,16.7,16.3,19.2,17,19.9,19.9,17.4,16.3,16,19.5,17.4,16.3,17.4,16,16.3,17.4,16.3,17.4,16.7,16.3,16.7,17.4,16.3,8604588,9508070,28342,24,False
Club I ST 1,ClubI-ST-1,Example League,2025/26,Club I,ST,2458,27,0.54,0.508,0.604,3.128,1.439,0.486,0.136,0.116,0.909,0.909,7.32,4.5,0.6,1.295,0.1,1.468,1.285,0.679,1.87,1.242,1.383,9.212,6.08,1.778,0.106,0,0,0,18.2,17.2,17.9,20,20,17.5,19.2,18.6,17.5,15.2,18.2,17.9,14.2,17.9,18.6,20,18.2,20,17.2,17.9,17.2,18.6,18.6,20,14.5,17.2,17.5,17.9,20,18.2,18.2,18.2,18.6,20,18.2,18.2,18.2,18.6,17.2,18.2,17.2,18.2,17.5,17.2,17.5,18.2,17.2,14960925,16905845,33497,24,False
Club I ST 2,ClubI-ST-2,Example League,2025/26,Club I,ST,833,30,0.54,0.508,0.604,3.128,1.439,0.486,0.13,0.111,0.891,0.891,7.32,4.5,0.6,1.27,0.1,1.442,1.27,0.666,1.82,1.212,1.351,9.072,5.988,1.748,0.142,0,0,0,17.7,16.7,17.4,20,20,17,18.7,18.1,17,14.7,17.7,17.4,13.7,17.4,18.1,20,17.7,20,16.7,17.4,16.7,18.1,18.1,20,14,16.7,17,17.4,20,17.7,17.7,17.7,18.1,20,17.7,17.7,17.7,18.1,16.7,17.7,16.7,17.7,17,16.7,17,17.7,16.7,11990452,13549211,30499,30,False
Club J GK 1,ClubJ-GK-1,Example League,2025/26,Club J,GK,2270,31,0,0,0.013,0,0,0,0.005,0.004,0.02,0.02,0,0,2.092,0,0,0,0,0,0,0,0,0,0,0,0,2.528,84,0.48,13.9,14.6,13.6,13.6,13.2,13.2,13.9,14.3,13.2,13.9,13.9,13.6,14.6,13.6,14.3,19.9,13.9,13.6,20,19.6,14.6,14.3,14.3,13.9,13.2,14.6,13.2,13.6,13.9,13.9,13.9,14.6,14.3,13.6,13.9,14.6,19.9,20,20,16.9,20,19.9,19.2,20,19.2,16.9,20,8421226,9937047,30327,36,False
Club J GK 2,ClubJ-GK-2,Example League,2025/26,Club J,GK,706,22,0,0,0.009,0,0,0,0.005,0.004,0.02,0.02,0,0,2.052,0,0,0,0,0,0,0,0,0,0,0,0,2.583,84,0.468,13.4,14.1,13.1,13.1,12.7,12.7,13.4,13.8,12.7,13.4,13.4,13.1,14.1,13.1,13.8,19.4,13.4,13.1,20,19.1,14.1,13.8,13.8,13.4,12.7,14.1,12.7,13.1,13.4,13.4,13.4,14.1,13.8,13.1,13.4,14.1,19.4,19.8,20,16.4,20,19.4,18.7,20,18.7,16.4,20,7558832,8919422,27505,12,False
Club J DC 1,ClubJ-DC-1,Example League,2025/26,Club J,DC,2287,20,0.033,0.031,0.059,0.3,0.125,0.03,0.046,0.039,0.15,0.15,0.25,0.2,3.48,0.05,0.03,2.22,2.029,1.505,3.35,2.39,2.435,7.676,5.066,2.066,0.26,0,0,0,17,16,13.7,13.7,16.3,16.3,20,17.4,16.3,20,18,16.7,19,16.7,17.4,20,20,16.7,19,17.7,16,14.4,17.4,17,19.3,16,16.3,16.7,17,17,17,19,17.4,17.7,17,19,17,17.4,16,17,16,17,16.3,16,16.3,17,16,11413600,12326688,29951,12,False
Club J DC 2,ClubJ-DC-2,Example League,2025/26,Club J,DC,717,23,0.032,0.03,0.054,0.3,0.124,0.029,0.045,0.038,0.15,0.15,0.25,0.2,3.425,0.05,0.03,2.185,1.999,1.488,3.3,2.36,2.403,7.536,4.929,2.026,0.296,0,0,0,16.5,15.5,13.2,13.2,15.8,15.8,19.5,16.9,15.8,19.5,17.5,16.2,18.5,16.2,16.9,19.5,19.5,16.2,18.5,17.2,15.5,13.9,16.9,16.5,18.8,15.5,15.8,16.2,16.5,16.5,16.5,18.5,16.9,17.2,16.5,18.5,16.5,16.9,15.5,16.5,15.5,16.5,15.8,15.5,15.8,16.5,15.5,8505150,9185562,26959,18,False
Club J DL 1,ClubJ-DL-1,Example League,2025/26,Club J,DL,2304,21,0.015,0.014,0.058,0.35,0.159,0.014,0.146,0.124,0.937,0.937,0.6,1.1,4.805,1.086,2.012,1.654,1.387,0.772,1.92,1.152,1.285,8.488,5.47,1.99,0.072,0,0,0,17.7,18.9,18.4,17.4,17,17,17.7,18.1,17,17.7,18.7,17.4,18.9,17.4,18.1,18.7,17.7,17.4,16.7,17.4,16.7,18.1,18.1,17.7,19.2,16.7,17,19.6,19.9,17.7,17.7,16.7,18.1,19.6,19.9,16.7,17.7,18.1,16.7,17.7,16.7,17.7,17,16.7,17,17.7,16.7,12825287,14171942,31944,18,False
Club J DL 2,ClubJ-DL-2,Example League,2025/26,Club J,DL,728,24,0.015,0.014,0.054,0.35,0.157,0.014,0.14,0.119,0.919,0.919,0.6,1.1,4.73,1.066,1.972,1.619,1.357,0.754,1.87,1.122,1.253,8.348,5.329,1.95,0.106,0,0,0,17.2,18.4,17.9,16.9,16.5,16.5,17.2,17.6,16.5,17.2,18.2,16.9,18.4,16.9,17.6,18.2,17.2,16.9,16.2,16.9,16.2,17.6,17.6,17.2,18.7,16.2,16.5,19.1,19.4,17.2,17.2,16.2,17.6,19.1,19.4,16.2,17.2,17.6,16.2,17.2,16.2,17.2,16.5,16.2,16.5,17.2,16.2,9727087,10748431,28936,24,False
Club J DR 1,ClubJ-DR-1,Example League,2025/26,Club J,DR,2321,22,0.015,0.014,0.056,0.35,0.158,0.014,0.143,0.121,0.928,0.928,0.6,1.1,4.775,1.074,1.988,1.638,1.375,0.764,1.895,1.134,1.266,8.404,5.395,1.972,0.089,0,0,0,17.5,18.6,18.1,17.1,16.8,16.8,17.5,17.8,16.8,17.5,18.5,17.1,18.6,17.1,17.8,18.5,17.5,17.1,16.4,17.1,16.4,17.8,17.8,17.5,19,16.4,16.8,19.3,19.7,17.5,17.5,16.4,17.8,19.3,19.7,16.4,17.5,17.8,16.4,17.5,16.4,17.5,16.8,16.4,16.8,17.5,16.4,12020350,13582996,31252,24,False
Club J DR 2,ClubJ-DR-2,Example League,2025/26,Club J,DR,739,25,0.015,0.014,0.052,0.35,0.156,0.014,0.137,0.116,0.91,0.91,0.6,1.1,4.7,1.054,1.948,1.603,1.345,0.747,1.845,1.104,1.234,8.264,5.256,1.932,0.124,0,0,0,17,18.1,17.6,16.6,16.3,16.3,17,17.3,16.3,17,18,16.6,18.1,16.6,17.3,18,17,16.6,15.9,16.6,15.9,17.3,17.3,17,18.5,15.9,16.3,18.8,19.2,17,17,15.9,17.3,18.8,19.2,15.9,17,17.3,15.9,17,15.9,17,16.3,15.9,16.3,17,15.9,8985400,10153502,28249,30,False
Club J DM 1,ClubJ-DM-1,Example League,2025/26,Club J,DM,2338,23,0.069,0.064,0.108,0.656,0.294,0.062,0.15,0.127,1.149,1.149,0.7,0.8,6.01,0.707,0.15,2.184,1.399,0.787,1.985,1.122,1.253,8.348,5.46,2.024,0.096,0,0,0,17.3,16.2,16.9,16.9,16.6,16.6,17.3,17.6,16.6,19.5,19.5,16.9,18.4,19.1,17.6,19.5,17.3,16.9,18.4,19.1,16.2,17.6,17.6,17.3,18.8,18.4,18.8,19.1,17.3,17.3,17.3,16.2,17.6,16.9,19.5,18.4,17.3,17.6,16.2,17.3,16.2,17.3,16.6,16.2,16.6,17.3,16.2,11229787,12970404,30561,30,False
Club J DM 2,ClubJ-DM-2,Example League,2025/26,Club J,DM,750,26,0.066,0.062,0.101,0.647,0.287,0.059,0.144,0.122,1.131,1.131,0.7,0.8,5.92,0.692,0.15,2.149,1.369,0.769,1.935,1.092,1.221,8.208,5.319,1.984,0.131,0,0,0,16.8,15.7,16.4,16.4,16.1,16.1,16.8,17.1,16.1,19,19,16.4,17.9,18.6,17.1,19,16.8,16.4,17.9,18.6,15.7,17.1,17.1,16.8,18.3,17.9,18.3,18.6,16.8,16.8,16.8,15.7,17.1,16.4,19,17.9,16.8,17.1,15.7,16.8,15.7,16.8,16.1,15.7,16.1,16.8,15.7,8258088,9538092,27563,36,False
Club J MC 1,ClubJ-MC-1,Example League,2025/26,Club J,MC,2355,24,0.07,0.066,0.113,0.659,0.299,0.063,0.144,0.123,1.133,1.133,0.7,0.8,5.776,0.722,0.15,2.038,1.306,0.714,1.835,1.152,1.285,8.488,5.419,1.858,0.124,0,0,0,16,16.7,17.4,17.4,18.2,17,16,17.5,17,16,18.2,17.4,16.7,19.6,16.3,18.2,16,17.4,16.7,19.6,16.7,16.3,16.3,17.2,17,18.9,19.2,19.6,16,16,16,16.7,16.3,17.4,18.2,16.7,16,16.3,16.7,16,16.7,16,17,16.7,17,16,16.7,10453600,12335248,29871,36,False
Club J MC 2,ClubJ-MC-2,Example League,2025/26,Club J,MC,761,27,0.067,0.063,0.106,0.65,0.292,0.06,0.138,0.118,1.115,1.115,0.7,0.8,5.686,0.707,0.15,2.003,1.276,0.697,1.785,1.122,1.253,8.348,5.279,1.818,0.159,0,0,0,15.5,16.2,16.9,16.9,17.7,16.5,15.5,17,16.5,15.5,17.7,16.9,16.2,19.1,15.8,17.7,15.5,16.9,16.2,19.1,16.2,15.8,15.8,16.7,16.5,18.4,18.7,19.1,15.5,15.5,15.5,16.2,15.8,16.9,17.7,16.2,15.5,15.8,16.2,15.5,16.2,15.5,16.5,16.2,16.5,15.5,16.2,7545150,8903277,26879,12,False
Club J AML 1,ClubJ-AML-1,Example League,2025/26,Club J,AML,2372,25,0.365,0.343,0.419,2.095,0.964,0.328,0.322,0.274,1.83,1.83,5.054,4.025,4.2,2.1,1.47,1.515,1.315,0.703,1.855,1.17,1.305,9.156,5.834,1.832,-0.03,0,0,0,18.1,19.5,20,18.7,17.4,17.4,16.1,16.7,17.4,16.1,20,17.7,15,20,16.7,18.1,18.1,18.7,17,17.7,17,19.2,16.7,20,17.4,17,19.9,17.7,20,20,18.1,17,16.7,20,18.1,17,18.1,16.7,17,18.1,17,18.1,17.4,17,17.4,18.1,17,11865287,12814510,31864,12,False
Club J AML 2,ClubJ-AML-2,Example League,2025/26,Club J,AML,772,28,0.359,0.338,0.409,2.078,0.956,0.323,0.313,0.266,1.801,1.801,5.015,3.997,4.2,2.079,1.44,1.481,1.285,0.685,1.805,1.14,1.273,9.016,5.691,1.792,-0.02,0,0,0,17.6,19,19.7,18.2,16.9,16.9,15.6,16.2,16.9,15.6,20,17.2,14.5,19.7,16.2,17.6,17.6,18.2,16.5,17.2,16.5,18.7,16.2,20,16.9,16.5,19.4,17.2,20,20,17.6,16.5,16.2,19.7,17.6,16.5,17.6,16.2,16.5,17.6,16.5,17.6,16.9,16.5,16.9,17.6,16.5,9007087,9727654,28876,18,False
Club J AMC 1,ClubJ-AMC-1,Example League,2025/26,Club J,AMC,2389,26,0.364,0.342,0.416,2.091,0.962,0.327,0.318,0.271,1.819,1.819,5.045,4.018,4.2,2.1,1.458,1.496,1.297,0.693,1.83,1.158,1.292,9.1,5.766,1.81,-0.03,0,0,0,17.8,19.3,20,18.5,17.1,17.1,15.8,16.4,17.1,15.8,20,17.5,14.8,20,16.4,17.8,17.8,18.5,16.8,17.5,16.8,18.9,16.4,20,17.1,16.8,19.6,17.5,20,20,17.8,16.8,16.4,20,17.8,16.8,17.8,16.4,16.8,17.8,16.8,17.8,17.1,16.8,17.1,17.8,16.8,11060350,12221687,31172,18,False
